status	isa	module	addr	asm_lines	name	note
0	thumb	code_804F0B8	0x0804fa04	74	sub_804FA04	⏸ 2026-09-02 zai: 接管sound-agent; 语义全解+循环旋转已解; 新最佳候选30B→11B(真实3B): 共享newval(两体赋值,函数顶声明,统一*ptr=newval)+found体t=b+3+not-found体value中间变量单句加b2; 仅剩not-found体尾3字节=池装载LC1(0x02016200)落r0/value落r1, 目标LC1落r2/value落r0(ldrh r0,[r0]覆盖地址); 30+变体+permuter穷举全撞11B; 机制: cross-jump在reload后按硬寄存器合并, LC1=r1时与found体t(r1)合并adds; 需LC1拿r2但r1占用源不明(唯一活过窗口的LC0死于first-add); 候选permuter/sub_804FA04/base.c 2026-09-05追加: lc1_first_stmt(块首声明lc1)得value→r0+LC1→r2与目标完全一致但池装载抬高到块首+池序反转→22B, 证实r2需LC1低优先级(早生)与池装载位置矛盾, r1占用源不存在
0	thumb	code_804F0B8	0x0804fa94	75	sub_804FA94	⏸ 2026-09-02 ll-agent: 任一flag置位版(跳转若真, 全假则推进), 镜像sub_804F974; goto+u16 idx已解布局, 剩32B=同族cross-jump(LC1落r1非r2+advance调度); 候选permuter/sub_804FA94/base.c; 建议zai一并处理(与sub_804FA04同根因)	
0	thumb	code_804F0B8	0x0804fb24	655	sub_804FB24	
1	thumb	code_804F0B8	0x08050014	53	ScriptPump_Run	
1	thumb	code_804F0B8	0x0805008c	141	sub_805008C	✅ 2026-09-03 ll-agent: 脚本泵后台服务; 关键=goto block2(1B)+entryTbl中间指针(4B)+bgRequest内联(1B), 12B→0; fncheck OK 300B
0	thumb	code_804F0B8	0x080501b8	339	sub_80501B8	
0	thumb	code_804F0B8	0x08050434	274	sub_8050434	
0	thumb	code_804F0B8	0x0805063c	114	sub_805063C	
0	thumb	code_804F0B8	0x08050720	1276	sub_8050720	
1	thumb	code_804F0B8	0x080511a0	68	sub_80511A0	✅ 2026-09-04 llagent: 队列弹取+清空; ret=1 前置于 if 前使 movs r4,#1 落到 prologue; 去掉 if(counter>0) 显式检查, 让 while 循环自身承担零判断 (规则87); i 声明提前 (K&R); fncheck OK 144B	
1	thumb	code_804F0B8	0x08051230	72	Op_ScriptStop	
0	thumb	code_804F0B8	0x080512c4	97	sub_80512C4	
0	thumb	code_804F0B8	0x080513a0	74	sub_80513A0	⏸ permuter score 60(不可达0); 差异全为GCC2 S-bit指令选择(adds/movs/lsls/ands/orrs vs add/mov/lsl/and/orr); 语义完全正确; 最佳C见permuter output-60-1	
0	thumb	code_804F0B8	0x0805144c	717	sub_805144C	
1	thumb	code_804F0B8	0x08051a1c	101	Op_OpenWindow	
0	thumb	code_804F0B8	0x08051aec	107	sub_8051AEC	
0	thumb	code_804F0B8	0x08051be4	1151	sub_8051BE4	
1	thumb	code_804F0B8	0x08052574	5	Script_GetFlags	
1	thumb	code_804F0B8	0x08052580	45	Script_ResetVM	
0	thumb	code_804F0B8	0x080525e8	85	sub_80525E8	⏸ LZ_BGM装载入口: switch(cmp#1;beq/cmp#2;beq) 已复现; 卡 case2 早载 &E6C 落 r1(global-alloc墙, 同 sub_80531A8); 最佳 permuter output-280-1/O1
0	thumb	code_804F0B8	0x080526a0	63	sub_80526A0	
1	thumb	code_804F0B8	0x08052728	22	Script_Abort	
1	thumb	code_804F0B8	0x08052758	18	BgTiles_LoadSet	
1	thumb	code_804F0B8	0x08052780	22	TileDma_Reset	
1	thumb	code_804F0B8	0x080527ac	35	sub_80527AC	✅ 2026-08-31 pi: 正解是 macro.h 的 DmaCopy32+DmaWait(规则55), 不是手拼 REG_DMA3*; 72B fncheck OK
1	thumb	code_804F0B8	0x080527f4	8	TileDma_GetCtx	
1	thumb	code_804F0B8	0x08052808	38	Op_LoadTileGfx	
1	thumb	code_804F0B8	0x08052858	14	sub_8052858	✅ 2026-08-31 pi: 参考代码首试全等; 表基址池加载在 ldrb 之前→直接下标式即可; 32B fncheck OK
1	thumb	code_804F0B8	0x08052878	37	Script_Call	
1	thumb	code_804F0B8	0x080528c4	1	nullsub_7	
1	thumb	code_804F0B8	0x080528c8	41	Op_DialogSetup	
1	thumb	code_804F0B8	0x0805291c	77	Op_CloseWindow	
1	thumb	code_804F0B8	0x080529b8	46	sub_80529B8	✅ 2026-09-03 gpnux: 死store data=0 断CSE链, 尾部*ptr重加载, 92B exact
1	thumb	code_804F0B8	0x08052a14	16	Op_BgmPlay	
1	thumb	code_804F0B8	0x08052a38	10	Op_BgmStop	
1	thumb	code_804F0B8	0x08052a50	15	Op_BgmVolume	
1	thumb	code_804F0B8	0x08052a70	12	Op_BgmFadeIn	
1	thumb	code_804F0B8	0x08052a8c	12	Op_BgmFadeOut	
1	thumb	code_804F0B8	0x08052aa8	17	Op_SfxPlay	
1	thumb	code_804F0B8	0x08052acc	12	Op_SfxStop	
1	thumb	code_804F0B8	0x08052ae8	36	sub_8052AE8	✅ 2026-09-02 opencode: rec=*arg0 记录, 从 [1]..[2] 号段随机(Rng_LcgNext%(max-min+1))查 gUnk_02016000 表, 结果指针 0x02016200+val 写回 *arg0, 返1; 关键坑=表基址/目标基址必须写常量地址 (u16*)0x02016000 而非数组符号 gUnk_02016000, 否则 GCC2 把 SYMBOL_REF 基址留在 callee-saved r7 不 remat → val/max 寄存器错位(差15B); 常量地址才 remat 命中; bytecmp+objdump 与 target .text 0 差, fncheck OK 76B(2 bl 忽略)
1	thumb	code_804F0B8	0x08052b34	37	sub_8052B34	✅ 2026-09-02 opencode+TsilaAllaoui: 脚本 op 处理器, 与 Script_Call 同族同约定 (u32 *ptr, data=(u8*)*ptr); gUnk_03000E78<=7 时存返回地址 data+2 到 gUnk_03000E80[E78], ofs=*(u16*)((u32)gUnk_02016000+data[1]*2) 查跳转表, E78++, *ptr=ofs+(u32)gUnk_02016200; 否则 *ptr=(u32)(data+2); 返1; (候选原用 u8**+temp hack, 已改回 u32* 且 temp 非必需); fncheck OK 76B
1	thumb	code_804F0B8	0x08052b80	17	Op_WaitCharsStop	
1	thumb	code_804F0B8	0x08052ba0	32	Op_LoadCharaGfx	
1	thumb	code_804F0B8	0x08052be0	16	Op_LoadCharaPal	
1	thumb	code_804F0B8	0x08052c04	17	Op_WaitSpriteLoad	
1	thumb	code_804F0B8	0x08052c24	52	Op_SceneChangeFade	
1	thumb	code_804F0B8	0x08052c90	33	Op_SceneChangePlain	
1	thumb	code_804F0B8	0x08052cd0	16	Op_WaitSceneIdle	
1	thumb	code_804F0B8	0x08052cf0	40	Op_LoadMap	
1	thumb	code_804F0B8	0x08052d4c	31	Op_IfEventFlagJump	
1	thumb	code_804F0B8	0x08052d8c	15	Op_SetEventFlag	
1	thumb	code_804F0B8	0x08052dac	15	Op_ClearEventFlag	
1	thumb	code_804F0B8	0x08052dcc	31	Op_IfSwitchJump	
1	thumb	code_804F0B8	0x08052e0c	15	Op_SetSwitch	
1	thumb	code_804F0B8	0x08052e2c	15	Op_ClearSwitch	
1	thumb	code_804F0B8	0x08052e4c	14	Op_CameraSnap	
1	thumb	code_804F0B8	0x08052e6c	10	Op_CameraFollow	
1	thumb	code_804F0B8	0x08052e80	16	Op_WaitCameraSnap	
1	thumb	code_804F0B8	0x08052e9c	17	Op_LoadCutsceneAnim	
1	thumb	code_804F0B8	0x08052ec0	45	Op_RestartCharaAnim	
1	thumb	code_804F0B8	0x08052f20	18	Op_WaitCharaAnim	
1	thumb	code_804F0B8	0x08052f44	53	sub_8052F44	✅ 2026-09-05 opencode: 同族 Op_IfEventFlagJump 抄骨架(跳转表写法逐字节同形); 关键 i 须 u16(lsls/lsrs #0x10) 而 count 须 u8(#0x18); 且 i 不得在声明处初始化(预写 u16 i=0 使 data/count 的 r3/r4 home 互换差12B); bytecmp OK 104B; fncheck OK; sha1 OK
1	thumb	code_804F0B8	0x08052fac	13	Op_LoadAnimSet	
1	thumb	code_804F0B8	0x08052fc8	12	Op_AnimSlotResume	
1	thumb	code_804F0B8	0x08052fe4	12	Op_AnimSlotPause	
1	thumb	code_804F0B8	0x08053000	19	Op_WaitAnimSlotIdle	
1	thumb	code_804F0B8	0x08053024	13	Op_MenuLoadAnims	
1	thumb	code_804F0B8	0x08053040	12	Op_MenuUnlock	
1	thumb	code_804F0B8	0x0805305c	12	Op_MenuLock	
1	thumb	code_804F0B8	0x08053078	19	Op_WaitMenuReady	
1	thumb	code_804F0B8	0x0805309c	10	Op_FullHealParty	
1	thumb	code_804F0B8	0x080530b4	14	Op_EquipItem	
1	thumb	code_804F0B8	0x080530d4	24	Op_GiveTakeItem	
1	thumb	code_804F0B8	0x08053104	26	Op_SilverAddSub	
1	thumb	code_804F0B8	0x08053138	27	Op_IfItemQtyJump	
1	thumb	code_804F0B8	0x0805316c	14	Op_ChestOpen	
1	thumb	code_804F0B8	0x0805318c	12	Op_SaveUiTrigger	
1	thumb	code_804F0B8	0x080531a8	31	Op_IfSaveLoadedJump	
1	thumb	code_804F0B8	0x080531e4	12	Op_SaveTimerA	
1	thumb	code_804F0B8	0x08053200	12	Op_SaveTimerB	
1	thumb	code_804F0B8	0x0805321c	27	Op_IfSaveFlagJump	
1	thumb	code_804F0B8	0x08053254	12	Op_SaveOp	
1	thumb	code_804F0B8	0x08053270	55	sub_8053270	✅ 2026-09-04 gpnux: sub_80532DC 的 Set 姊妹, 逐字对齐(n>i 循环/`off=t+2` 独立句 规则30/84); fncheck 108B OK; sha1 OK
1	thumb	code_804F0B8	0x080532dc	55	sub_80532DC	✅ 2026-08-31 pi: 循环界必须写在左 n>i(规则84) + 结尾 off 拆两句(规则30); 108B fncheck OK
1	thumb	code_804F0B8	0x08053348	10	Op_ClearSwitchTail	
1	thumb	code_804F0B8	0x08053360	31	Op_IfMoneyJump	✅ 2026-09-01 pi: 参数是 u32* 而非 ScriptContext*; else 分支须 *ptr=(u32)(data+4) 不能写 *ptr+=4; 64B fncheck OK
1	thumb	code_804F0B8	0x080533a0	10	Op_StartLogoFade	
1	thumb	code_804F0B8	0x080533b4	16	Op_WaitLogoFade	
1	thumb	code_804F0B8	0x080533d4	13	sub_80533D4	
1	thumb	sound	0x080533f0	90	SoundMain_Frame	
1	thumb	sound	0x080534b4	112	SoundTracks_Frame	✅ 2026-09-02 sound-agent: INCLUDE_ASM 转真C; 循环4音轨状态机(r8/sb/sl); 新登记 gSfxTrackSongIds@0x03000F48, gSongHeaderTable@0x087ED910; fncheck OK 232B
1	thumb	sound	0x0805359c	30	Sound_Init	
1	thumb	sound	0x080535e8	5	Sound_GetFlags	
1	thumb	sound	0x080535f4	11	Sound_VSyncOff	
1	thumb	sound	0x0805360c	12	Sound_VSyncOn	
1	thumb	sound	0x08053628	48	Bgm_Play	
1	thumb	sound	0x08053688	8	Bgm_Stop	
1	thumb	sound	0x0805369c	17	Bgm_SetVolume	
1	thumb	sound	0x080536c0	18	Bgm_FadeIn	
1	thumb	sound	0x080536ec	21	Bgm_FadeOut	
1	thumb	sound	0x08053720	8	Bgm_Continue	
1	thumb	sound	0x08053734	11	Sfx_TrackBusy	
1	thumb	sound	0x0805374c	53	Sfx_Play	✅ 2026-09-02 sound-agent: INCLUDE_ASM 转真C; MPlayStart+gSongHeaderTable; fncheck OK 116B
1	thumb	sound	0x080537c0	54	Sfx_PlayFade	✅ 2026-09-02 sound-agent: INCLUDE_ASM 转真C; MPlayStart+m4aMPlayFadeOutTemporarily(bgm); fncheck OK 120B
1	thumb	sound	0x08053838	35	Sfx_StopTrack	✅ 2026-09-02 qwen: m4aMPlayStop(gMPlayInfos2[arg0]); gSfxTrackActiveBits&=~(1<<arg0); if((gSfxTrackLoopBits>>arg0)&1) gSfxTrackLoopBits&=~(1<<arg0); 新登记 ROM 符号 gMPlayInfos2@0x087EDC80; fncheck OK 76B; 全ROM绿
1	thumb	sound	0x08053884	11	Sfx_GetLoopFlag	
